9,"Mozaffar Kola"," Mozaffar Kola (Persian: مظفركلا‎ also Romanized as Moz̧affar Kolā) is a village in Lalehabad Rural District Lalehabad District Babol County Mazandaran Province Iran. At the 2006 census its population was 364 in 93 families."
11,"Opuntia gosseliniana"," Opuntia gosseliniana commonly known as the Violet Prickly Pear is a species of cactus that is native to Pima County Arizona in the United States and Baja California Chihuahua and Sonora in Mexico.Like most prickly pears the pads are flat. Unlike most prickly pears they have a violet pink or red tinge hence the name. The cactus reaches mature heights of one to five feet and blooms either yellow or red."
8,"São João River (Rio de Janeiro)"," The São João River (Rio de Janeiro) is a river of Rio de Janeiro state in southeastern Brazil."
4,"Tommy Lehmann"," Tommy Preben Lehmann (sometimes shown as Lehman born February 3 1964) is a retired Swedish professional ice hockey centre. He played for Sweden's national junior team at the 1982 World Junior Ice Hockey Championships and was drafted in the 11th round of the 1982 NHL Entry Draft by the Boston Bruins. Lehmann played for AIK in the Swedish elite league Elitserien for five seasons before joining the Bruins for the 1987–88 season."
2,"Syarif Hidayatullah State Islamic University Jakarta"," Syarif Hidayatullah State Islamic University Jakarta is a public university in Indonesia. It is also called Universitas Islam Negeri (UIN) Syarif Hidayatullah Jakarta and located in Ciputat South Tangerang Banten district in southern Jakarta."
4,"José Clayton"," José Cláyton Menezes Ribeiro (better known as Cláyton) (born 21 March 1974 in São Luís Brazil) is a former Brazilian-Tunisian football left-back.Although Clayton was born in Brazil he spent a large part of his club career in Tunisia playing for Espérance Sportive de Tunis and became a naturalized citizen in time for the 1998 World Cup. He played for Tunisia in that tournament as well as the one in 2002.He had a brief spell with Sakaryaspor in the Turkish Super Lig."
1,"Axtel"," Axtel (BMV:AXTEL) is a Mexican telecommunications company headquartered in Monterrey that provides telecommunication products and services in Mexico. Axtel is owned by Mexican business man Tomás Milmo Santos and Lorenzo Zambrano (also owner of CEMEX). It is the main competitor of Telmex which was a monopoly until very recently."
2,"Metropolitan University College"," Metropolitan University College (Danish: Professionshøjskolen Metropol) is one of eight new regional organizations of different study sites in Denmark (Danish: professionshøjskoler) offering bachelor courses of all kinds in central Copenhagen.Metropolitan University College was formed 1 January 2008 by merging CVU Øresund The Danish Teacher Training National Management College the Social School Frederiksberg Seminarium and Suhr's together in one big organization covering central Copenhagen.Profession School Metropol is made up of several campuses including in Frederiksberg in Nørrebro and in the inner Copenhagen. "
4,"Ricky Blanton"," Ricky Wayne Blanton (born April 21 1966) is a retired American professional basketball player who was selected by the NBA's Phoenix Suns in the 2nd round (46th overall) of the 1989 NBA Draft."
11,"Bishopiella"," Bishopiella is a genus of flowering plants in the daisy family Asteraceae."
8,"Mount Stevens (Alaska)"," Mount Stevens is a mountain located in Matanuska-Susitna Borough Alaska. Mount Stevens is flanked to the northwest by Mount Hunter and is about 10 miles (16 km) south of Mount McKinley (Denali). The mountain was named in 2010 after Ted Stevens (1923–2010) who had represented Alaska in the U.S. Senate from 1968 to 2009."
2,"Landau Forte Academy QEMS"," Landau Forte Academy QEMS (Formerly Queen Elizabeth's Mercian School until 1 September 2011) is an 11-16 secondary school with academy status located to the north of Tamworth a small market town in Staffordshire in the Midlands near Birmingham. It is often known simply as QEMS (pronounced quems).Since 1 September 2011 the school has been owned and operated by the Landau Forte Charitable Trust after being transferred from the Staffordshire's LA control."
2,"Greater Latrobe School District"," For the school district in California see Latrobe School District.Greater Latrobe School District is a midsized public school district in Westmoreland County Pennsylvania. The city of Latrobe and the borough of Youngstown as well Unity Township are within district boundaries. Greater Latrobe School District encompasses approximately approximately 72 square miles (190 km2). According to 2005 local census data it served a resident population of 29134 people."
1,"Helmi Technologies"," Helmi Technologies and its predecessor Visualway Design evolved from the desire of Finnish user interface (UI) designers and software engineers to build high-impact web-based applications and sites on an open source platform.Visualway Design was founded in 1996 and developed its first AJAX-type e-commerce application in 1997. This software featured layer-based windowing support client-side payment systems multiple browser support and the ability to share information with other applications."
5,"Armand Mercier"," Armand P. Mercier (November 8 1933 – January 13 2012) was a Mayor and City Councillor of Lowell Massachusetts."
10,"Celaenorrhinus ovalis"," Celaenorrhinus ovalis Evans’ Orange Sprite is a butterfly in the Hesperiidae family. It is found in Sierra Leone Liberia Ivory Coast Ghana Nigeria Cameroon the Republic of Congo the Central African Republic the Democratic Republic of Congo Uganda and western Kenya. The habitat consists of forests."
14,"Dearly Devoted Dexter"," Dearly Devoted Dexter (2005) is a crime/horror novel by Jeff Lindsay the second in his series about psychopathic vigilante Dexter Morgan which has been adapted into a television series. It is narrated by the title character."
8,"Schweina (river)"," Schweina is a river of Thuringia Germany."
11,"Scotiellopsis terrestris"," Scotiellopsis terrestris is an algae species in the genus Scotiellopsis."
2,"Kingston Business School"," Kingston Business School is a business school located in London United Kingdom and a part of Kingston University. It is based in Kingston upon Thames on the border of London and Surrey. Kingston Business School offers a range of courses for undergraduate and postgraduate students."
14,"Devilman"," Devilman (デビルマン Debiruman) is a Japanese manga series written and illustrated by Go Nagai which originally started as an anime adaptation of the concept of Nagai's previous manga series Demon Lord Dante. A 39 episode anime series was developed by Toei in 1972 and Nagai began Devilman as a manga in Kodansha's Weekly Shōnen Magazine barely a month before the anime series started."
3,"Tatsuo Kamon"," Tatsuo Kamon (嘉門 達夫 Kamon Tatsuo) real name Tatsuo Torikai (鳥飼 達夫 Torikai Tatsuo) is a Japanese singer-songwriter born 25 March 1959 in Ibaraki Osaka Prefecture Japan."
13,"McDull Prince de la Bun"," McDull Prince de la Bun (麥兜菠蘿油王子 McDull the prince of the pineapple bun with butter) is a 2004 animated Hong Kong film directed by Yuen Toe. Telling the story of the life of the fictional pig McDull it is a sequel to My Life as McDull (2001) and it was followed by McDull the Alumni (2006).There was significant word play in this movie some of it is based on the pineapple bun. For example in slang Cantonese a bor lo goi (pineapple cap) is a colloquialism for kneecap."
8,"Jeziorak"," Jeziorak (German: Geserichsee) is a lake in the Iława Lakeland in Warmia-Masuria Poland. Its area is 3219 ha (including 20 islands with area of 240 ha). It is 27.45 km long and 2.4 km wide. Maximum depth is 13 m. It is the longest lake in Poland and ranks 6th by area."
12,"Iron Fist (album)"," Iron Fist is the fifth studio album by the British band Motörhead. Released on 17 April 1982 it peaked at No. 6 on the UK album charts. It was preceded by the release of the title track Iron Fist as a single on 3 April which peaked in the UK singles chart at #29. It was the final album to be recorded by the Lemmy Fast Eddie Clarke and Phil Philthy Animal Taylor line-up."
1,"Metro Broadcast Corporation"," Metro Broadcast Corporation Ltd. (Chinese: 新城廣播有限公司; pinyin: Xīnchéng Guǎngbō Yǒuxiàn Gōngsī) is one of the three broadcasting corporations in Hong Kong the others being the Hong Kong Commercial Broadcasting Company Limited (香港商業電台 Pinyin: Xiānggǎng Shāngyè Diàntái) and Radio Television Hong Kong (香港電台 Pinyin: Xiānggǎng Diàntái)."
